timestamp,position,position_conf,role,role_conf,state,state_conf,pose_pair,identity_resolved
5371.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5372.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5372.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5373.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5373.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5374.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5374.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5375.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5375.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5376.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5376.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5377.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5377.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5378.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5378.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5379.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5379.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5380.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5380.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5381.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5381.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5382.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5382.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5383.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5383.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5384.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5384.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5385.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5385.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5386.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5386.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5387.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5387.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5388.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5388.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5389.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5389.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5390.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5390.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5391.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5391.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5392.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5392.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5393.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5393.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5394.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5394.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5395.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5395.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5396.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5396.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5397.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5397.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5398.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5398.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5399.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5399.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5400.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5400.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5401.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5401.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5402.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5402.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5403.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5403.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5404.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5404.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5405.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5405.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
