start,end,duration,samples,track_id,athlete_id,role,position
4311.0,4312.0,1.0,1,track_0,,unknown,standing
4311.0,4312.0,1.0,1,track_1,,unknown,unknown
4312.0,4313.0,1.0,1,track_0,,unknown,unknown
4312.0,4313.0,1.0,1,track_1,,unknown,unknown
4313.0,4314.0,1.0,1,track_0,,unknown,unknown
4313.0,4314.0,1.0,1,track_1,,unknown,unknown
4314.0,4315.0,1.0,1,track_0,,unknown,unknown
4314.0,4315.0,1.0,1,track_1,,unknown,unknown
4315.0,4316.0,1.0,1,track_0,,unknown,unknown
4315.0,4316.0,1.0,1,track_1,,unknown,unknown
4316.0,4317.0,1.0,1,track_0,,unknown,unknown
4316.0,4317.0,1.0,1,track_1,,unknown,unknown
4317.0,4318.0,1.0,1,track_0,,unknown,standing
4317.0,4318.0,1.0,1,track_1,,unknown,unknown
4318.0,4319.0,1.0,1,track_0,,unknown,unknown
4318.0,4319.0,1.0,1,track_1,,unknown,unknown
4319.0,4320.0,1.0,1,track_0,,unknown,unknown
4319.0,4320.0,1.0,1,track_1,,unknown,unknown
4320.0,4321.0,1.0,1,track_0,,unknown,unknown
4320.0,4321.0,1.0,1,track_1,,unknown,unknown
4321.0,4322.0,1.0,1,track_0,,unknown,unknown
4321.0,4322.0,1.0,1,track_1,,unknown,unknown
4322.0,4323.0,1.0,1,track_0,,unknown,standing
4322.0,4323.0,1.0,1,track_1,,unknown,unknown
4323.0,4324.0,1.0,1,track_0,,unknown,unknown
4323.0,4324.0,1.0,1,track_1,,unknown,unknown
4324.0,4325.0,1.0,1,track_0,,unknown,unknown
4324.0,4325.0,1.0,1,track_1,,unknown,unknown
4325.0,4326.0,1.0,1,track_0,,unknown,unknown
4325.0,4326.0,1.0,1,track_1,,unknown,unknown
4326.0,4327.0,1.0,1,track_0,,unknown,unknown
4326.0,4327.0,1.0,1,track_1,,unknown,unknown
4327.0,4328.0,1.0,1,track_0,,unknown,unknown
4327.0,4328.0,1.0,1,track_1,,unknown,unknown
4328.0,4329.0,1.0,1,track_0,,unknown,unknown
4328.0,4329.0,1.0,1,track_1,,unknown,unknown
4329.0,4330.0,1.0,1,track_0,,unknown,unknown
4329.0,4330.0,1.0,1,track_1,,unknown,unknown
4330.0,4331.0,1.0,1,track_0,,unknown,unknown
4330.0,4331.0,1.0,1,track_1,,unknown,unknown
4331.0,4332.0,1.0,1,track_0,,unknown,unknown
4331.0,4332.0,1.0,1,track_1,,unknown,unknown
4332.0,4333.0,1.0,1,track_0,,unknown,unknown
4332.0,4333.0,1.0,1,track_1,,unknown,unknown
4333.0,4334.0,1.0,1,track_0,,unknown,unknown
4333.0,4334.0,1.0,1,track_1,,unknown,unknown
4334.0,4335.0,1.0,1,track_0,,unknown,unknown
4334.0,4335.0,1.0,1,track_1,,unknown,unknown
4335.0,4336.0,1.0,1,track_0,,unknown,unknown
4335.0,4336.0,1.0,1,track_1,,unknown,unknown
4336.0,4337.0,1.0,1,track_0,,unknown,unknown
4336.0,4337.0,1.0,1,track_1,,unknown,unknown
4337.0,4338.0,1.0,1,track_0,,unknown,unknown
4337.0,4338.0,1.0,1,track_1,,unknown,unknown
4338.0,4339.0,1.0,1,track_0,,unknown,unknown
4338.0,4339.0,1.0,1,track_1,,unknown,unknown
4339.0,4340.0,1.0,1,track_0,,unknown,unknown
4339.0,4340.0,1.0,1,track_1,,unknown,unknown
4340.0,4341.0,1.0,1,track_0,,unknown,unknown
4340.0,4341.0,1.0,1,track_1,,unknown,unknown
4341.0,4342.0,1.0,1,track_0,,unknown,unknown
4341.0,4342.0,1.0,1,track_1,,unknown,unknown
4342.0,4343.0,1.0,1,track_0,,unknown,unknown
4342.0,4343.0,1.0,1,track_1,,unknown,unknown
4343.0,4344.0,1.0,1,track_0,,unknown,unknown
4343.0,4344.0,1.0,1,track_1,,unknown,unknown
4344.0,4345.0,1.0,1,track_0,,unknown,unknown
4344.0,4345.0,1.0,1,track_1,,unknown,unknown
4345.0,4346.0,1.0,1,track_0,,unknown,unknown
4345.0,4346.0,1.0,1,track_1,,unknown,unknown
4346.0,4347.0,1.0,1,track_0,,unknown,unknown
4346.0,4347.0,1.0,1,track_1,,unknown,unknown
4347.0,4348.0,1.0,1,track_0,,unknown,unknown
4347.0,4348.0,1.0,1,track_1,,unknown,unknown
4348.0,4349.0,1.0,1,track_0,,unknown,unknown
4348.0,4349.0,1.0,1,track_1,,unknown,unknown
4349.0,4350.0,1.0,1,track_0,,unknown,unknown
4349.0,4350.0,1.0,1,track_1,,unknown,unknown
4350.0,4351.0,1.0,1,track_0,,unknown,unknown
4350.0,4351.0,1.0,1,track_1,,unknown,unknown
4351.0,4352.0,1.0,1,track_0,,unknown,unknown
4351.0,4352.0,1.0,1,track_1,,unknown,unknown
4352.0,4353.0,1.0,1,track_0,,unknown,unknown
4352.0,4353.0,1.0,1,track_1,,unknown,unknown
4353.0,4354.0,1.0,1,track_0,,unknown,unknown
4353.0,4354.0,1.0,1,track_1,,unknown,unknown
4354.0,4355.0,1.0,1,track_0,,unknown,unknown
4354.0,4355.0,1.0,1,track_1,,unknown,unknown
4355.0,4356.0,1.0,1,track_0,,unknown,unknown
4355.0,4356.0,1.0,1,track_1,,unknown,unknown
4356.0,4357.0,1.0,1,track_0,,bottom,open guard
4356.0,4357.0,1.0,1,track_1,,unknown,unknown
4357.0,4358.0,1.0,1,track_0,,unknown,unknown
4357.0,4358.0,1.0,1,track_1,,unknown,unknown
4358.0,4359.0,1.0,1,track_0,,unknown,unknown
4358.0,4359.0,1.0,1,track_1,,unknown,unknown
4359.0,4360.0,1.0,1,track_0,,unknown,unknown
4359.0,4360.0,1.0,1,track_1,,unknown,unknown
4360.0,4361.0,1.0,1,track_0,,unknown,unknown
4360.0,4361.0,1.0,1,track_1,,unknown,unknown
4361.0,4362.0,1.0,1,track_0,,unknown,unknown
4361.0,4362.0,1.0,1,track_1,,unknown,unknown
4362.0,4363.0,1.0,1,track_0,,unknown,unknown
4362.0,4363.0,1.0,1,track_1,,unknown,unknown
4363.0,4364.0,1.0,1,track_0,,unknown,unknown
4363.0,4364.0,1.0,1,track_1,,unknown,unknown
4364.0,4365.0,1.0,1,track_0,,unknown,unknown
4364.0,4365.0,1.0,1,track_1,,unknown,unknown
4365.0,4366.0,1.0,1,track_0,,unknown,unknown
4365.0,4366.0,1.0,1,track_1,,unknown,unknown
4366.0,4367.0,1.0,1,track_0,,unknown,unknown
4366.0,4367.0,1.0,1,track_1,,unknown,unknown
4367.0,4368.0,1.0,1,track_0,,unknown,unknown
4367.0,4368.0,1.0,1,track_1,,unknown,unknown
4368.0,4369.0,1.0,1,track_0,,unknown,unknown
4368.0,4369.0,1.0,1,track_1,,unknown,unknown
4369.0,4370.0,1.0,1,track_0,,unknown,unknown
4369.0,4370.0,1.0,1,track_1,,unknown,unknown
4370.0,4371.0,1.0,1,track_0,,unknown,unknown
4370.0,4371.0,1.0,1,track_1,,unknown,unknown
4371.0,4372.0,1.0,1,track_0,,unknown,unknown
4371.0,4372.0,1.0,1,track_1,,unknown,unknown
4372.0,4373.0,1.0,1,track_0,,unknown,unknown
4372.0,4373.0,1.0,1,track_1,,unknown,unknown
4373.0,4374.0,1.0,1,track_0,,unknown,unknown
4373.0,4374.0,1.0,1,track_1,,unknown,unknown
4374.0,4375.0,1.0,1,track_0,,unknown,unknown
4374.0,4375.0,1.0,1,track_1,,unknown,unknown
4375.0,4376.0,1.0,1,track_0,,unknown,unknown
4375.0,4376.0,1.0,1,track_1,,unknown,unknown
4376.0,4377.0,1.0,1,track_0,,unknown,unknown
4376.0,4377.0,1.0,1,track_1,,unknown,unknown
4377.0,4378.0,1.0,1,track_0,,unknown,unknown
4377.0,4378.0,1.0,1,track_1,,unknown,unknown
4378.0,4379.0,1.0,1,track_0,,unknown,unknown
4378.0,4379.0,1.0,1,track_1,,unknown,unknown
4379.0,4380.0,1.0,1,track_0,,unknown,unknown
4379.0,4380.0,1.0,1,track_1,,unknown,unknown
4380.0,4381.0,1.0,1,track_0,,unknown,unknown
4380.0,4381.0,1.0,1,track_1,,unknown,unknown
4381.0,4382.0,1.0,1,track_0,,unknown,unknown
4381.0,4382.0,1.0,1,track_1,,unknown,unknown
4382.0,4383.0,1.0,1,track_0,,unknown,unknown
4382.0,4383.0,1.0,1,track_1,,unknown,unknown
4383.0,4384.0,1.0,1,track_0,,unknown,unknown
4383.0,4384.0,1.0,1,track_1,,unknown,unknown
4384.0,4385.0,1.0,1,track_0,,unknown,unknown
4384.0,4385.0,1.0,1,track_1,,unknown,unknown
4385.0,4386.0,1.0,1,track_0,,unknown,unknown
4385.0,4386.0,1.0,1,track_1,,unknown,unknown
4386.0,4387.0,1.0,1,track_0,,unknown,unknown
4386.0,4387.0,1.0,1,track_1,,unknown,unknown
4387.0,4388.0,1.0,1,track_0,,unknown,unknown
4387.0,4388.0,1.0,1,track_1,,unknown,unknown
4388.0,4389.0,1.0,1,track_0,,unknown,unknown
4388.0,4389.0,1.0,1,track_1,,unknown,unknown
4389.0,4390.0,1.0,1,track_0,,unknown,unknown
4389.0,4390.0,1.0,1,track_1,,unknown,unknown
4390.0,4391.0,1.0,1,track_0,,unknown,unknown
4390.0,4391.0,1.0,1,track_1,,unknown,unknown
4391.0,4392.0,1.0,1,track_0,,unknown,unknown
4391.0,4392.0,1.0,1,track_1,,unknown,unknown
4392.0,4393.0,1.0,1,track_0,,unknown,unknown
4392.0,4393.0,1.0,1,track_1,,unknown,unknown
4393.0,4394.0,1.0,1,track_0,,unknown,unknown
4393.0,4394.0,1.0,1,track_1,,unknown,unknown
4394.0,4395.0,1.0,1,track_0,,unknown,unknown
4394.0,4395.0,1.0,1,track_1,,unknown,unknown
4395.0,4396.0,1.0,1,track_0,,unknown,unknown
4395.0,4396.0,1.0,1,track_1,,unknown,unknown
4396.0,4397.0,1.0,1,track_0,,unknown,unknown
4396.0,4397.0,1.0,1,track_1,,unknown,unknown
4397.0,4398.0,1.0,1,track_0,,unknown,unknown
4397.0,4398.0,1.0,1,track_1,,unknown,unknown
4398.0,4399.0,1.0,1,track_0,,unknown,unknown
4398.0,4399.0,1.0,1,track_1,,unknown,unknown
4399.0,4400.0,1.0,1,track_0,,unknown,unknown
4399.0,4400.0,1.0,1,track_1,,unknown,unknown
4400.0,4401.0,1.0,1,track_0,,unknown,standing
4400.0,4401.0,1.0,1,track_1,,unknown,unknown
4401.0,4402.0,1.0,1,track_0,,unknown,unknown
4401.0,4402.0,1.0,1,track_1,,unknown,unknown
4402.0,4403.0,1.0,1,track_0,,unknown,unknown
4402.0,4403.0,1.0,1,track_1,,unknown,unknown
4403.0,4404.0,1.0,1,track_0,,unknown,unknown
4403.0,4404.0,1.0,1,track_1,,unknown,unknown
4404.0,4405.0,1.0,1,track_0,,unknown,unknown
4404.0,4405.0,1.0,1,track_1,,unknown,unknown
4405.0,4406.0,1.0,1,track_0,,unknown,unknown
4405.0,4406.0,1.0,1,track_1,,unknown,unknown
4406.0,4407.0,1.0,1,track_0,,unknown,unknown
4406.0,4407.0,1.0,1,track_1,,unknown,unknown
4407.0,4408.0,1.0,1,track_0,,unknown,unknown
4407.0,4408.0,1.0,1,track_1,,unknown,unknown
4408.0,4409.0,1.0,1,track_0,,unknown,unknown
4408.0,4409.0,1.0,1,track_1,,unknown,unknown
4409.0,4410.0,1.0,1,track_0,,unknown,unknown
4409.0,4410.0,1.0,1,track_1,,unknown,unknown
4410.0,4411.0,1.0,1,track_0,,unknown,unknown
4410.0,4411.0,1.0,1,track_1,,unknown,unknown
4411.0,4412.0,1.0,1,track_0,,unknown,unknown
4411.0,4412.0,1.0,1,track_1,,unknown,unknown
4412.0,4413.0,1.0,1,track_0,,unknown,unknown
4412.0,4413.0,1.0,1,track_1,,unknown,unknown
4413.0,4414.0,1.0,1,track_0,,unknown,unknown
4413.0,4414.0,1.0,1,track_1,,unknown,unknown
4414.0,4415.0,1.0,1,track_0,,unknown,unknown
4414.0,4415.0,1.0,1,track_1,,unknown,unknown
4415.0,4416.0,1.0,1,track_0,,unknown,unknown
4415.0,4416.0,1.0,1,track_1,,unknown,unknown
4416.0,4417.0,1.0,1,track_0,,unknown,unknown
4416.0,4417.0,1.0,1,track_1,,unknown,unknown
4417.0,4418.0,1.0,1,track_0,,unknown,unknown
4417.0,4418.0,1.0,1,track_1,,unknown,unknown
4418.0,4419.0,1.0,1,track_0,,unknown,unknown
4418.0,4419.0,1.0,1,track_1,,unknown,unknown
4419.0,4420.0,1.0,1,track_0,,unknown,unknown
4419.0,4420.0,1.0,1,track_1,,unknown,unknown
4420.0,4421.0,1.0,1,track_0,,unknown,unknown
4420.0,4421.0,1.0,1,track_1,,unknown,unknown
4421.0,4422.0,1.0,1,track_0,,unknown,unknown
4421.0,4422.0,1.0,1,track_1,,unknown,unknown
4422.0,4423.0,1.0,1,track_0,,unknown,unknown
4422.0,4423.0,1.0,1,track_1,,unknown,unknown
4423.0,4424.0,1.0,1,track_0,,unknown,unknown
4423.0,4424.0,1.0,1,track_1,,unknown,unknown
4424.0,4425.0,1.0,1,track_0,,unknown,unknown
4424.0,4425.0,1.0,1,track_1,,unknown,unknown
4425.0,4426.0,1.0,1,track_0,,unknown,unknown
4425.0,4426.0,1.0,1,track_1,,unknown,unknown
4426.0,4427.0,1.0,1,track_0,,unknown,unknown
4426.0,4427.0,1.0,1,track_1,,unknown,unknown
4427.0,4428.0,1.0,1,track_0,,unknown,unknown
4427.0,4428.0,1.0,1,track_1,,unknown,unknown
4428.0,4429.0,1.0,1,track_0,,unknown,unknown
4428.0,4429.0,1.0,1,track_1,,unknown,unknown
4429.0,4430.0,1.0,1,track_0,,unknown,unknown
4429.0,4430.0,1.0,1,track_1,,unknown,unknown
4430.0,4431.0,1.0,1,track_0,,unknown,unknown
4430.0,4431.0,1.0,1,track_1,,unknown,unknown
4431.0,4432.0,1.0,1,track_0,,unknown,unknown
4431.0,4432.0,1.0,1,track_1,,unknown,unknown
4432.0,4433.0,1.0,1,track_0,,unknown,unknown
4432.0,4433.0,1.0,1,track_1,,unknown,unknown
4433.0,4434.0,1.0,1,track_0,,unknown,unknown
4433.0,4434.0,1.0,1,track_1,,unknown,unknown
4434.0,4435.0,1.0,1,track_0,,unknown,unknown
4434.0,4435.0,1.0,1,track_1,,unknown,unknown
4435.0,4436.0,1.0,1,track_0,,unknown,unknown
4435.0,4436.0,1.0,1,track_1,,unknown,unknown
4436.0,4437.0,1.0,1,track_0,,unknown,standing
4436.0,4437.0,1.0,1,track_1,,unknown,unknown
4437.0,4438.0,1.0,1,track_0,,unknown,unknown
4437.0,4438.0,1.0,1,track_1,,unknown,unknown
4438.0,4439.0,1.0,1,track_0,,unknown,unknown
4438.0,4439.0,1.0,1,track_1,,unknown,unknown
4439.0,4440.0,1.0,1,track_0,,unknown,unknown
4439.0,4440.0,1.0,1,track_1,,unknown,unknown
4440.0,4441.0,1.0,1,track_0,,unknown,standing
4440.0,4441.0,1.0,1,track_1,,unknown,unknown
4441.0,4442.0,1.0,1,track_0,,unknown,unknown
4441.0,4442.0,1.0,1,track_1,,unknown,unknown
4442.0,4443.0,1.0,1,track_0,,unknown,standing
4442.0,4443.0,1.0,1,track_1,,unknown,unknown
4443.0,4444.0,1.0,1,track_0,,unknown,unknown
4443.0,4444.0,1.0,1,track_1,,unknown,unknown
4444.0,4445.0,1.0,1,track_0,,unknown,unknown
4444.0,4445.0,1.0,1,track_1,,unknown,unknown
4445.0,4446.0,1.0,1,track_0,,unknown,unknown
4445.0,4446.0,1.0,1,track_1,,unknown,unknown
4446.0,4447.0,1.0,1,track_0,,unknown,unknown
4446.0,4447.0,1.0,1,track_1,,unknown,unknown
4447.0,4448.0,1.0,1,track_0,,unknown,unknown
4447.0,4448.0,1.0,1,track_1,,unknown,unknown
4448.0,4449.0,1.0,1,track_0,,unknown,unknown
4448.0,4449.0,1.0,1,track_1,,unknown,unknown
4449.0,4450.0,1.0,1,track_0,,unknown,unknown
4449.0,4450.0,1.0,1,track_1,,unknown,unknown
4450.0,4451.0,1.0,1,track_0,,unknown,unknown
4450.0,4451.0,1.0,1,track_1,,unknown,unknown
4451.0,4452.0,1.0,1,track_0,,unknown,unknown
4451.0,4452.0,1.0,1,track_1,,unknown,unknown
4452.0,4453.0,1.0,1,track_0,,unknown,unknown
4452.0,4453.0,1.0,1,track_1,,unknown,unknown
4453.0,4454.0,1.0,1,track_0,,unknown,unknown
4453.0,4454.0,1.0,1,track_1,,unknown,unknown
4454.0,4455.0,1.0,1,track_0,,unknown,unknown
4454.0,4455.0,1.0,1,track_1,,unknown,unknown
4455.0,4456.0,1.0,1,track_0,,unknown,unknown
4455.0,4456.0,1.0,1,track_1,,unknown,unknown
4456.0,4457.0,1.0,1,track_0,,unknown,unknown
4456.0,4457.0,1.0,1,track_1,,unknown,unknown
4457.0,4458.0,1.0,1,track_0,,unknown,unknown
4457.0,4458.0,1.0,1,track_1,,unknown,unknown
4458.0,4459.0,1.0,1,track_0,,unknown,unknown
4458.0,4459.0,1.0,1,track_1,,unknown,unknown
4459.0,4460.0,1.0,1,track_0,,unknown,unknown
4459.0,4460.0,1.0,1,track_1,,unknown,unknown
4460.0,4461.0,1.0,1,track_0,,unknown,unknown
4460.0,4461.0,1.0,1,track_1,,unknown,unknown
4461.0,4462.0,1.0,1,track_0,,unknown,unknown
4461.0,4462.0,1.0,1,track_1,,unknown,unknown
4462.0,4463.0,1.0,1,track_0,,unknown,unknown
4462.0,4463.0,1.0,1,track_1,,unknown,unknown
4463.0,4464.0,1.0,1,track_0,,unknown,unknown
4463.0,4464.0,1.0,1,track_1,,unknown,unknown
4464.0,4465.0,1.0,1,track_0,,unknown,unknown
4464.0,4465.0,1.0,1,track_1,,unknown,unknown
4465.0,4466.0,1.0,1,track_0,,unknown,unknown
4465.0,4466.0,1.0,1,track_1,,unknown,unknown
4466.0,4467.0,1.0,1,track_0,,unknown,unknown
4466.0,4467.0,1.0,1,track_1,,unknown,unknown
4467.0,4468.0,1.0,1,track_0,,unknown,unknown
4467.0,4468.0,1.0,1,track_1,,unknown,unknown
4468.0,4469.0,1.0,1,track_0,,unknown,unknown
4468.0,4469.0,1.0,1,track_1,,unknown,unknown
4469.0,4470.0,1.0,1,track_0,,unknown,unknown
4469.0,4470.0,1.0,1,track_1,,unknown,unknown
4470.0,4471.0,1.0,1,track_0,,unknown,unknown
4470.0,4471.0,1.0,1,track_1,,unknown,unknown
4471.0,4472.0,1.0,1,track_0,,unknown,unknown
4471.0,4472.0,1.0,1,track_1,,unknown,unknown
4472.0,4473.0,1.0,1,track_0,,unknown,unknown
4472.0,4473.0,1.0,1,track_1,,unknown,unknown
4473.0,4474.0,1.0,1,track_0,,unknown,unknown
4473.0,4474.0,1.0,1,track_1,,unknown,unknown
4474.0,4475.0,1.0,1,track_0,,unknown,unknown
4474.0,4475.0,1.0,1,track_1,,unknown,unknown
4475.0,4476.0,1.0,1,track_0,,unknown,unknown
4475.0,4476.0,1.0,1,track_1,,unknown,unknown
4476.0,4477.0,1.0,1,track_0,,unknown,unknown
4476.0,4477.0,1.0,1,track_1,,unknown,unknown
4477.0,4478.0,1.0,1,track_0,,unknown,unknown
4477.0,4478.0,1.0,1,track_1,,unknown,unknown
4478.0,4479.0,1.0,1,track_0,,unknown,unknown
4478.0,4479.0,1.0,1,track_1,,unknown,unknown
4479.0,4480.0,1.0,1,track_0,,unknown,unknown
4479.0,4480.0,1.0,1,track_1,,unknown,unknown
4480.0,4481.0,1.0,1,track_0,,unknown,unknown
4480.0,4481.0,1.0,1,track_1,,unknown,unknown
4481.0,4482.0,1.0,1,track_0,,unknown,unknown
4481.0,4482.0,1.0,1,track_1,,unknown,unknown
4482.0,4483.0,1.0,1,track_0,,unknown,unknown
4482.0,4483.0,1.0,1,track_1,,unknown,unknown
4483.0,4484.0,1.0,1,track_0,,unknown,unknown
4483.0,4484.0,1.0,1,track_1,,unknown,unknown
4484.0,4485.0,1.0,1,track_0,,unknown,unknown
4484.0,4485.0,1.0,1,track_1,,unknown,unknown
4485.0,4486.0,1.0,1,track_0,,unknown,unknown
4485.0,4486.0,1.0,1,track_1,,unknown,unknown
4486.0,4487.0,1.0,1,track_0,,unknown,unknown
4486.0,4487.0,1.0,1,track_1,,unknown,unknown
4487.0,4488.0,1.0,1,track_0,,unknown,unknown
4487.0,4488.0,1.0,1,track_1,,unknown,unknown
4488.0,4489.0,1.0,1,track_0,,unknown,unknown
4488.0,4489.0,1.0,1,track_1,,unknown,unknown
4489.0,4490.0,1.0,1,track_0,,unknown,unknown
4489.0,4490.0,1.0,1,track_1,,unknown,unknown
4490.0,4491.0,1.0,1,track_0,,unknown,unknown
4490.0,4491.0,1.0,1,track_1,,unknown,unknown
4491.0,4492.0,1.0,1,track_0,,unknown,unknown
4491.0,4492.0,1.0,1,track_1,,unknown,unknown
4492.0,4493.0,1.0,1,track_0,,unknown,unknown
4492.0,4493.0,1.0,1,track_1,,unknown,unknown
4493.0,4494.0,1.0,1,track_0,,unknown,unknown
4493.0,4494.0,1.0,1,track_1,,unknown,unknown
4494.0,4495.0,1.0,1,track_0,,unknown,unknown
4494.0,4495.0,1.0,1,track_1,,unknown,unknown
4495.0,4496.0,1.0,1,track_0,,unknown,unknown
4495.0,4496.0,1.0,1,track_1,,unknown,unknown
4496.0,4497.0,1.0,1,track_0,,unknown,unknown
4496.0,4497.0,1.0,1,track_1,,unknown,unknown
4497.0,4498.0,1.0,1,track_0,,unknown,unknown
4497.0,4498.0,1.0,1,track_1,,unknown,unknown
4498.0,4499.0,1.0,1,track_0,,unknown,standing
4498.0,4499.0,1.0,1,track_1,,unknown,unknown
4499.0,4500.0,1.0,1,track_0,,unknown,unknown
4499.0,4500.0,1.0,1,track_1,,unknown,unknown
4500.0,4501.0,1.0,1,track_0,,unknown,unknown
4500.0,4501.0,1.0,1,track_1,,unknown,unknown
4501.0,4502.0,1.0,1,track_0,,unknown,unknown
4501.0,4502.0,1.0,1,track_1,,unknown,unknown
4502.0,4503.0,1.0,1,track_0,,unknown,unknown
4502.0,4503.0,1.0,1,track_1,,unknown,unknown
4503.0,4504.0,1.0,1,track_0,,unknown,unknown
4503.0,4504.0,1.0,1,track_1,,unknown,unknown
4504.0,4505.0,1.0,1,track_0,,unknown,unknown
4504.0,4505.0,1.0,1,track_1,,unknown,unknown
4505.0,4506.0,1.0,1,track_0,,unknown,unknown
4505.0,4506.0,1.0,1,track_1,,unknown,unknown
4506.0,4507.0,1.0,1,track_0,,unknown,unknown
4506.0,4507.0,1.0,1,track_1,,unknown,unknown
4507.0,4508.0,1.0,1,track_0,,unknown,unknown
4507.0,4508.0,1.0,1,track_1,,unknown,unknown
4508.0,4509.0,1.0,1,track_0,,unknown,unknown
4508.0,4509.0,1.0,1,track_1,,unknown,unknown
4509.0,4510.0,1.0,1,track_0,,unknown,unknown
4509.0,4510.0,1.0,1,track_1,,unknown,unknown
4510.0,4511.0,1.0,1,track_0,,unknown,unknown
4510.0,4511.0,1.0,1,track_1,,unknown,unknown
4511.0,4512.0,1.0,1,track_0,,unknown,unknown
4511.0,4512.0,1.0,1,track_1,,unknown,unknown
4512.0,4513.0,1.0,1,track_0,,unknown,unknown
4512.0,4513.0,1.0,1,track_1,,unknown,unknown
4513.0,4514.0,1.0,1,track_0,,unknown,unknown
4513.0,4514.0,1.0,1,track_1,,unknown,unknown
4514.0,4515.0,1.0,1,track_0,,unknown,unknown
4514.0,4515.0,1.0,1,track_1,,unknown,unknown
4515.0,4516.0,1.0,1,track_0,,unknown,unknown
4515.0,4516.0,1.0,1,track_1,,unknown,unknown
4516.0,4517.0,1.0,1,track_0,,unknown,unknown
4516.0,4517.0,1.0,1,track_1,,unknown,unknown
4517.0,4518.0,1.0,1,track_0,,unknown,unknown
4517.0,4518.0,1.0,1,track_1,,unknown,unknown
4518.0,4519.0,1.0,1,track_0,,unknown,unknown
4518.0,4519.0,1.0,1,track_1,,unknown,unknown
4519.0,4520.0,1.0,1,track_0,,unknown,unknown
4519.0,4520.0,1.0,1,track_1,,unknown,unknown
4520.0,4521.0,1.0,1,track_0,,unknown,unknown
4520.0,4521.0,1.0,1,track_1,,unknown,unknown
4521.0,4522.0,1.0,1,track_0,,unknown,unknown
4521.0,4522.0,1.0,1,track_1,,unknown,unknown
4522.0,4523.0,1.0,1,track_0,,unknown,unknown
4522.0,4523.0,1.0,1,track_1,,unknown,unknown
4523.0,4524.0,1.0,1,track_0,,unknown,unknown
4523.0,4524.0,1.0,1,track_1,,unknown,unknown
4524.0,4525.0,1.0,1,track_0,,unknown,unknown
4524.0,4525.0,1.0,1,track_1,,unknown,unknown
4525.0,4526.0,1.0,1,track_0,,bottom,open guard
4525.0,4526.0,1.0,1,track_1,,unknown,unknown
4526.0,4527.0,1.0,1,track_0,,bottom,open guard
4526.0,4527.0,1.0,1,track_1,,unknown,unknown
4527.0,4528.0,1.0,1,track_0,,bottom,open guard
4527.0,4528.0,1.0,1,track_1,,unknown,unknown
4528.0,4529.0,1.0,1,track_0,,unknown,unknown
4528.0,4529.0,1.0,1,track_1,,unknown,unknown
4529.0,4530.0,1.0,1,track_0,,bottom,open guard
4529.0,4530.0,1.0,1,track_1,,unknown,unknown
4530.0,4531.0,1.0,1,track_0,,unknown,unknown
4530.0,4531.0,1.0,1,track_1,,unknown,unknown
4531.0,4532.0,1.0,1,track_0,,unknown,standing
4531.0,4532.0,1.0,1,track_1,,unknown,unknown
4532.0,4533.0,1.0,1,track_0,,bottom,open guard
4532.0,4533.0,1.0,1,track_1,,unknown,unknown
4533.0,4534.0,1.0,1,track_0,,unknown,unknown
4533.0,4534.0,1.0,1,track_1,,unknown,unknown
4534.0,4535.0,1.0,1,track_0,,unknown,unknown
4534.0,4535.0,1.0,1,track_1,,unknown,unknown
4535.0,4536.0,1.0,1,track_0,,unknown,unknown
4535.0,4536.0,1.0,1,track_1,,unknown,unknown
4536.0,4537.0,1.0,1,track_0,,unknown,unknown
4536.0,4537.0,1.0,1,track_1,,unknown,unknown
4537.0,4538.0,1.0,1,track_0,,unknown,unknown
4537.0,4538.0,1.0,1,track_1,,unknown,unknown
4538.0,4539.0,1.0,1,track_0,,unknown,unknown
4538.0,4539.0,1.0,1,track_1,,unknown,unknown
4539.0,4540.0,1.0,1,track_0,,unknown,unknown
4539.0,4540.0,1.0,1,track_1,,unknown,unknown
4540.0,4541.0,1.0,1,track_0,,unknown,unknown
4540.0,4541.0,1.0,1,track_1,,unknown,unknown
4541.0,4542.0,1.0,1,track_0,,unknown,unknown
4541.0,4542.0,1.0,1,track_1,,unknown,unknown
4542.0,4543.0,1.0,1,track_0,,unknown,unknown
4542.0,4543.0,1.0,1,track_1,,unknown,unknown
4543.0,4544.0,1.0,1,track_0,,unknown,unknown
4543.0,4544.0,1.0,1,track_1,,unknown,unknown
4544.0,4545.0,1.0,1,track_0,,unknown,unknown
4544.0,4545.0,1.0,1,track_1,,unknown,unknown
4545.0,4546.0,1.0,1,track_0,,unknown,unknown
4545.0,4546.0,1.0,1,track_1,,unknown,unknown
4546.0,4547.0,1.0,1,track_0,,unknown,unknown
4546.0,4547.0,1.0,1,track_1,,unknown,unknown
4547.0,4548.0,1.0,1,track_0,,unknown,unknown
4547.0,4548.0,1.0,1,track_1,,unknown,unknown
4548.0,4549.0,1.0,1,track_0,,unknown,unknown
4548.0,4549.0,1.0,1,track_1,,unknown,unknown
4549.0,4550.0,1.0,1,track_0,,unknown,unknown
4549.0,4550.0,1.0,1,track_1,,unknown,unknown
4550.0,4551.0,1.0,1,track_0,,unknown,unknown
4550.0,4551.0,1.0,1,track_1,,unknown,unknown
4551.0,4552.0,1.0,1,track_0,,unknown,unknown
4551.0,4552.0,1.0,1,track_1,,unknown,unknown
