timestamp,position,position_conf,role,role_conf,state,state_conf,pose_pair,identity_resolved,t0_x,t0_y,t1_x,t1_y,order_flipped
5336.5,open_guard,0.921673513821078,athlete1,0.8279266599746522,open_guard1,0.9770362793574304,True,True,137.3,171.1,143.4,97.3,False
5337.0,open_guard,0.7678437503393918,athlete1,0.9933982508132604,open_guard1,0.9384774843418449,True,True,129.5,181.5,150.6,94.3,False
5337.5,open_guard,0.904640049619465,athlete1,0.8504808266535655,open_guard1,0.9257882059754121,True,True,140.5,179.3,167.3,95.8,False
5338.0,open_guard,0.8536608775085084,athlete1,0.5663846815009774,open_guard2,0.6236415637473465,True,True,135.9,180.2,173.4,102.5,False
5338.5,open_guard,0.0,athlete1,0.0,open_guard2,0.0,False,False,,,,,
5339.0,open_guard,0.8976354271692549,athlete1,0.9950989022757039,open_guard2,0.9685424706276504,True,True,155.6,180.1,208.7,91.4,False
5339.5,open_guard,0.9235384752512711,athlete1,0.5664563059646069,open_guard2,0.9064690551821736,True,True,163.9,171.9,228.5,90.6,False
5340.0,open_guard,0.9765470351705116,athlete1,0.661199906597433,open_guard2,0.9940810819056236,True,True,159.9,171.5,203.1,157.9,False
5340.5,open_guard,0.6137008274560422,athlete1,0.7431241587429963,open_guard2,0.4017333217263535,True,True,163.9,177.1,221.2,159.7,False
5341.0,open_guard,0.8125397255009272,athlete1,0.47124517693991913,open_guard2,0.5234473768510411,True,True,164.3,173.1,214.5,172.9,False
5341.5,open_guard,0.9708990354838013,athlete1,0.6040750411133285,open_guard2,0.6027628096170812,True,True,172.9,156.7,212.0,169.3,True
5342.0,open_guard,0.5768925806989094,athlete1,0.5005229397672629,open_guard2,0.3178307137597225,True,True,161.7,163.1,187.5,172.8,False
5342.5,open_guard,0.5529023171273482,athlete1,0.9734806620216664,open_guard2,0.9923387427453363,True,True,181.8,165.3,296.2,103.1,True
5343.0,open_guard,0.7038933776775907,athlete1,0.7318856818432546,open_guard2,0.7551906246760737,True,True,169.3,164.7,293.5,105.9,False
5343.5,open_guard,0.989153988446027,athlete1,0.5706872569728756,open_guard2,0.8687178131072035,True,True,157.3,168.7,298.2,118.7,False
5344.0,open_guard,0.770510694867008,athlete1,0.5224462958752181,open_guard2,0.6495098578487378,True,True,163.6,172.3,307.4,120.1,False
5344.5,open_guard,0.0,athlete1,0.0,open_guard2,0.0,False,False,,,,,
5345.0,open_guard,0.5504323025052758,athlete1,0.4775234058163013,open_guard2,0.862354213892893,True,True,143.1,165.9,309.8,112.0,False
5345.5,open_guard,0.0,athlete1,0.0,open_guard2,0.0,False,False,,,,,
5346.0,open_guard,0.9756834751171571,athlete1,0.9515815433916559,open_guard2,0.9365029076268355,True,True,103.7,109.6,147.1,183.4,True
5346.5,open_guard,0.707256466990193,athlete1,0.6785428185134864,open_guard2,0.4884178668092041,True,True,186.0,158.7,109.8,188.6,False
5347.0,open_guard,0.7095406182198964,athlete1,0.49323463895691205,open_guard2,0.4762569494108981,True,True,177.0,159.0,110.3,183.0,False
5347.5,open_guard,0.8225519716843918,athlete1,0.6435379907631529,open_guard2,0.6236408151905632,True,True,172.3,159.3,103.9,189.6,False
5348.0,open_guard,0.4609269812070897,athlete1,0.4183013644174626,open_guard2,0.34096636315044987,True,True,186.0,163.9,108.4,187.4,False
5348.5,open_guard,0.38843974973741596,athlete1,0.4287247586193565,open_guard2,0.41782906801293496,True,True,196.8,167.4,110.4,189.8,False
5349.0,open_guard,0.7131851623542513,athlete1,0.5621661865294946,open_guard2,0.6533030213892624,True,True,186.0,162.3,112.6,191.3,False
5349.5,open_guard,0.9991711973619469,athlete1,0.5549872085069621,open_guard2,0.7631930347142699,True,True,178.3,150.8,118.8,186.1,False
5350.0,open_guard,0.46433864237178685,athlete1,0.8300031627487358,open_guard2,0.9767066552170817,True,True,203.0,161.7,112.4,187.6,False
5350.5,open_guard,0.5467703499292457,athlete1,0.6924393104797676,open_guard2,0.8470064560172006,True,True,162.3,158.6,115.1,195.5,False
5351.0,open_guard,0.4453889958223648,athlete1,0.818898970212274,open_guard2,0.8702661972802839,True,True,228.5,164.5,191.8,109.6,True
5351.5,open_guard,0.7902058225879142,athlete1,0.7651794737198498,open_guard2,0.986632773854077,True,True,212.5,105.6,184.6,184.1,True
5352.0,open_guard,0.6153800710819003,athlete2,0.9203177822192957,open_guard2,0.9838549074907335,True,True,206.3,126.8,200.7,160.3,False
5352.5,open_guard,0.637558609083609,athlete2,0.7097685087995157,open_guard2,0.9723199070009713,True,True,198.4,93.1,196.4,169.3,False
5353.0,open_guard,0.5923640430909608,athlete2,0.7385952889708849,open_guard2,0.7414634631091196,True,True,208.9,94.6,182.9,167.9,False
5353.5,open_guard,0.4075422475920708,athlete2,0.8043792591804351,open_guard2,0.9010118397838974,True,True,199.1,97.1,196.0,160.9,False
5354.0,open_guard,0.0,athlete2,0.0,open_guard2,0.0,False,False,,,,,
5354.5,open_guard,0.9500664207450399,athlete2,0.6920656008883413,open_guard2,0.9054121027915887,True,True,236.9,124.9,185.1,136.2,False
5355.0,open_guard,0.6709519984825119,athlete2,0.6903114812245454,open_guard2,0.9166736376503546,True,True,206.5,94.0,171.0,154.1,False
5355.5,open_guard,0.9031864317754948,athlete2,0.8483294442733607,open_guard2,0.998881442309607,True,True,207.8,109.4,219.6,166.1,False
5356.0,open_guard,0.3577216086819056,athlete2,0.8503571857609711,open_guard2,0.5469552294415423,True,True,199.2,98.0,202.6,174.0,False
5356.5,open_guard,0.0,athlete2,0.0,open_guard2,0.0,False,False,,,,,
5357.0,open_guard,0.9344085458326505,athlete2,0.7284815377332776,open_guard2,0.9841878845083252,True,True,236.2,114.4,156.5,155.2,False
5357.5,open_guard,0.9786482671080728,athlete2,0.636772449557962,open_guard2,0.9992011267657608,True,True,245.2,122.8,147.3,183.2,False
5358.0,open_guard,0.7345702522125607,athlete2,0.5049733109690233,open_guard2,0.7697727576508002,True,True,225.2,120.0,189.4,163.8,False
5358.5,open_guard,0.6908941995024749,athlete2,0.9641999492610105,open_guard2,0.9990485874281749,True,True,239.6,144.2,166.6,151.9,False
5359.0,open_guard,0.5531556427566008,athlete2,0.6657877909161569,open_guard2,0.6102588743328834,True,True,224.0,138.0,204.6,173.1,False
5359.5,open_guard,0.0,athlete2,0.0,open_guard2,0.0,False,False,,,,,
5360.0,open_guard,0.5820976514409446,athlete2,0.8249822524702702,open_guard2,0.2723053224677834,True,True,176.3,188.8,130.8,175.5,True
5360.5,open_guard,0.4284395728532099,athlete2,0.6939388079851943,open_guard2,0.5335754407160459,True,True,164.2,190.0,123.8,181.5,False
5361.0,open_guard,0.26986825678275855,athlete2,0.6935935021351751,open_guard2,0.3298719626058971,True,True,170.3,197.9,22.7,169.2,False
5361.5,open_guard,0.375970720740283,athlete2,0.7171555433292045,open_guard2,0.5159287925783052,True,True,164.9,180.1,26.2,169.8,False
5362.0,open_guard,0.5994256138023224,athlete2,0.7806660903302491,open_guard2,0.4029422914890256,True,True,167.2,185.2,29.9,169.2,False
5362.5,open_guard,0.40917235453015915,athlete2,0.8049893022797596,open_guard2,0.42765342378816257,True,True,154.5,187.1,38.1,168.6,False
5363.0,open_guard,0.3950459486370093,athlete2,0.39016356644482636,open_guard2,0.44579271122259295,True,True,142.0,178.7,47.4,168.6,False
5363.5,open_guard,0.5091306277615286,athlete2,0.7820227238825355,open_guard2,0.6600713083709563,True,True,165.2,189.4,55.0,170.9,False
5364.0,open_guard,0.49507802570215187,athlete2,0.8698890080309976,open_guard2,0.5964314710596382,True,True,174.3,177.6,61.6,167.5,False
5364.5,open_guard,0.9157968580210417,athlete2,0.9410211525506805,open_guard2,0.7768178572114833,True,True,167.1,183.2,69.6,170.4,False
5365.0,open_guard,0.6358166624550887,athlete2,0.8762163343785747,open_guard2,0.5899980386952175,True,True,152.9,186.8,69.3,170.2,False
5365.5,open_guard,0.5265427514458763,athlete2,0.9674498549411009,open_guard2,0.870006114295116,True,True,159.7,188.7,72.2,162.7,False
5366.0,open_guard,0.7450634010857669,athlete2,0.8720293587424309,open_guard2,0.8516385436203181,True,True,149.7,196.4,76.4,162.8,False
5366.5,open_guard,0.8056325321639815,athlete2,0.7971649700735673,open_guard2,0.3515489126319831,True,True,148.7,180.9,80.6,162.6,False
5367.0,open_guard,0.0,athlete2,0.0,open_guard2,0.0,False,False,,,,,
5367.5,open_guard,0.3555418031698021,athlete2,0.9932155451316925,open_guard2,0.6702858630667791,True,True,211.1,161.0,140.9,156.1,False
5368.0,open_guard,0.6572285100060915,athlete2,0.9294192252226912,open_guard2,0.9747806430881049,True,True,288.6,131.3,159.3,174.6,True
5368.5,open_guard,0.955028243518253,athlete2,0.4924900369230355,open_guard2,0.4651468422125693,True,True,141.7,207.8,132.0,169.1,True
5369.0,open_guard,0.6809488240581316,athlete2,0.8150314414695894,open_guard2,0.4972943314327625,True,True,132.1,208.8,149.6,159.8,False
5369.5,open_guard,0.8236526403388631,athlete2,0.7200399142041016,open_guard2,0.4740368162676722,True,True,129.8,210.6,158.1,172.0,False
5370.0,open_guard,0.9366901443211946,athlete2,0.8724905010395034,open_guard2,0.8972092506750788,True,True,41.0,138.9,58.7,142.0,True
5370.5,open_guard,0.45224035966251935,athlete2,0.8009168519773282,open_guard2,0.45763153010192786,True,True,52.2,138.6,176.4,171.8,False
5371.0,open_guard,0.42024981771947173,athlete2,0.8816770491277304,open_guard2,0.24343822080864605,True,True,62.9,139.9,167.3,168.4,False
5371.5,open_guard,0.514286100867931,athlete2,0.9547842726780286,open_guard2,0.2896699372441802,True,True,83.3,139.4,187.7,167.6,False
5372.0,open_guard,0.5853608680372224,athlete2,0.9383400324841535,open_guard2,0.32683435113763665,True,True,98.7,138.4,202.2,162.2,False
5372.5,open_guard,0.36460316657602815,athlete2,0.8921685928441587,open_guard2,0.3519318986708393,True,True,98.6,139.0,200.4,155.2,False
5373.0,open_guard,0.6669759385819206,athlete2,0.867871063419835,open_guard2,0.525392584642238,True,True,98.4,139.1,190.4,139.3,False
5373.5,open_guard,0.8654608704187823,athlete2,0.924481330341586,open_guard2,0.791804090137893,True,True,86.5,139.3,108.1,139.3,True
5374.0,open_guard,0.5833761606922683,athlete2,0.9326471400573739,open_guard2,0.45701673416165606,True,True,66.1,137.3,152.0,153.3,True
5374.5,open_guard,0.6224143012562865,athlete2,0.918785330916537,open_guard2,0.38679957302772205,True,True,51.2,136.1,148.4,145.2,False
5375.0,open_guard,0.7216483525385516,athlete2,0.9045432242925066,open_guard2,0.7059510896549426,True,True,39.5,136.7,138.7,163.0,False
5375.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False,,,,,
5376.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False,,,,,
5376.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False,,,,,
5377.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False,,,,,
5377.5,standing,0.5312338192515966,athlete2,0.9894477278127426,standing,0.6490114775969968,True,True,202.4,174.2,167.7,177.0,False
5378.0,standing,0.0,athlete2,0.0,standing,0.0,False,False,,,,,
5378.5,standing,0.7200121523709863,athlete1,0.8863669202803197,standing,0.3685833738496759,True,True,172.9,165.3,144.5,161.6,True
5379.0,standing,0.0,athlete1,0.0,standing,0.0,False,False,,,,,
5379.5,standing,0.9593378872334941,athlete1,0.40216662711112283,standing,0.4930047653444684,True,True,160.5,173.1,111.4,144.2,False
5380.0,standing,0.6381208735679519,athlete1,0.6311446184873373,standing,0.5584475467775263,True,True,166.2,172.4,107.1,136.3,False
5380.5,standing,0.2840714155081845,athlete1,0.5325833401510132,standing,0.4963962098326068,True,True,168.6,181.8,115.7,138.5,False
5381.0,standing,0.5196440135019377,athlete1,0.6232114979311496,standing,0.2466690766025945,True,True,177.9,176.3,119.2,147.0,False
5381.5,standing,0.9746443833570626,athlete1,0.846829117591357,standing,0.4929032781286569,True,True,173.0,175.9,121.2,157.0,False
5382.0,standing,0.5577264216340634,athlete1,0.36016707954572175,standing,0.6267376383371018,True,True,178.1,169.0,137.3,166.7,False
5382.5,standing,0.6208952580934787,athlete1,0.7983550488237714,standing,0.2623321387157577,True,True,193.7,173.6,151.5,142.7,False
5383.0,standing,0.6202209226134808,athlete1,0.48699280534702777,standing,0.38390725650739616,True,True,191.6,179.3,128.9,143.6,False
5383.5,standing,0.9584455757298953,athlete1,0.7441993041670131,standing,0.9032861508291117,True,True,189.2,179.7,173.6,172.5,False
5384.0,standing,0.0,athlete1,0.0,standing,0.0,False,False,,,,,
5384.5,standing,0.7849208233176888,athlete1,0.45895415847864235,standing,0.7115940818804076,True,True,152.6,163.4,121.3,124.9,False
5385.0,standing,0.0,athlete1,0.0,standing,0.0,False,False,,,,,
5385.5,standing,0.0,athlete1,0.0,standing,0.0,False,False,,,,,
5386.0,standing,0.0,athlete1,0.0,standing,0.0,False,False,,,,,
5386.5,standing,0.6988624051301762,athlete1,0.6591243091615262,standing,0.7370833640277638,True,True,174.6,136.0,137.3,187.3,True
5387.0,standing,0.8379080682358083,athlete1,0.6765597048775214,standing,0.5723280559764021,True,True,175.1,134.8,138.5,186.3,False
5387.5,standing,0.8875658456192851,athlete1,0.7622675354049312,standing,0.7093554823381308,True,True,175.0,133.8,135.8,184.2,False
5388.0,standing,0.957679011781744,athlete1,0.9129722622927854,standing,0.9024092495947503,True,True,175.7,133.9,130.2,183.9,False
5388.5,standing,0.9041713009381012,athlete1,0.895849593549934,standing,0.716334861722807,True,True,178.9,133.9,136.5,186.1,False
5389.0,takedown,0.47267958020985695,athlete1,0.7777369778650728,takedown2,0.9856245716193566,True,True,181.3,133.3,138.7,189.6,False
5389.5,takedown,0.6890960151566049,athlete1,0.7547997275784045,takedown2,0.6275433405083471,True,True,182.9,132.6,141.8,187.9,False
5390.0,takedown,0.9700284646920032,athlete1,0.923263161881486,takedown2,0.9268561494399967,True,True,184.3,133.6,141.0,188.2,False
5390.5,takedown,0.8796897304034921,athlete1,0.9266137515563939,takedown2,0.5427250138788406,True,True,184.9,132.8,140.5,188.0,False
5391.0,takedown,0.7324267610071468,athlete1,0.5472126703721902,takedown2,0.6498280723626899,True,True,183.4,133.4,143.0,185.3,False
5391.5,takedown,0.8868139917897645,athlete1,0.7194555964208712,takedown2,0.645866990743722,True,True,176.5,134.0,139.1,188.8,False
5392.0,takedown,0.8599708362729808,athlete1,0.766003367452372,takedown2,0.6503264995356356,True,True,173.3,139.6,135.2,190.3,False
5392.5,takedown,0.6812547922197617,athlete1,0.7389743893842111,takedown2,0.38730117570065525,True,True,170.6,148.1,142.3,191.3,False
5393.0,takedown,0.3219627260555265,athlete1,0.7506331547979661,takedown2,0.766934074935667,True,True,150.6,158.8,147.3,189.4,False
5393.5,takedown,0.3535280434958047,athlete1,0.3838434564513153,takedown2,0.2696265109761256,True,True,152.7,154.7,146.3,189.1,False
5394.0,takedown,0.46275454475603567,athlete1,0.41321296976823446,takedown2,0.6408928266321666,True,True,160.1,149.8,137.6,188.0,False
5394.5,takedown,0.6112632175850633,athlete1,0.8115026842175178,takedown2,0.4777009965578062,True,True,158.8,147.8,131.4,185.2,False
5395.0,takedown,0.522253313788381,athlete1,0.6628424466647358,takedown2,0.5999821880458401,True,True,157.9,149.0,139.1,186.3,False
5395.5,takedown,0.5895946430488332,athlete1,0.5833666176404839,takedown2,0.4780178632225018,True,True,157.4,145.1,146.9,191.4,False
5396.0,takedown,0.0,athlete1,0.0,takedown2,0.0,False,False,,,,,
5396.5,takedown,0.0,athlete1,0.0,takedown2,0.0,False,False,,,,,
5397.0,takedown,0.5486733187420977,athlete1,0.49151452606381574,takedown2,0.5141866936516564,True,True,170.9,148.0,139.5,185.2,False
5397.5,takedown,0.5356113727026917,athlete1,0.6348307798797898,takedown2,0.5769794350753134,True,True,167.5,145.9,140.0,186.2,False
5398.0,takedown,0.6514356249022702,athlete1,0.5233387937959428,takedown2,0.5214285833236382,True,True,166.0,142.5,142.6,184.6,False
5398.5,takedown,0.5237903550613477,athlete1,0.7157765514357105,takedown2,0.31591254454350165,True,True,162.0,141.2,135.5,186.4,False
5399.0,takedown,0.5629700154395366,athlete1,0.5869073813618436,takedown2,0.3876805212031515,True,True,162.1,139.1,140.6,185.9,False
5399.5,takedown,0.5643254863935102,athlete1,0.5306885231662285,takedown2,0.4015427448306641,True,True,167.2,135.9,140.3,184.9,False
5400.0,takedown,0.5399129227404713,athlete1,0.6309743726755012,takedown2,0.3729943751082382,True,True,169.2,133.9,142.2,186.2,False
5400.5,takedown,0.5188355080863112,athlete1,0.5518114490279721,takedown2,0.37930183451594757,True,True,165.5,133.1,144.0,188.0,False
5401.0,takedown,0.5717389280364774,athlete1,0.6219955434162946,takedown2,0.3798234072313349,True,True,166.3,129.3,144.6,187.2,False
5401.5,takedown,0.6772495733706042,athlete1,0.6594410477892545,takedown2,0.5255415693742956,True,True,182.7,128.1,146.7,186.9,False
5402.0,takedown,0.5009168776050205,athlete1,0.7556879137013295,takedown2,0.8051505504399167,True,True,193.5,131.0,143.0,185.7,False
5402.5,takedown,0.6405442166076907,athlete1,0.875633178151051,takedown2,0.35560469296579406,True,True,209.6,133.3,144.8,184.5,False
5403.0,takedown,0.7360061004606522,athlete1,0.4608131269440313,takedown2,0.5610230009698646,True,True,227.2,136.0,142.3,188.4,False
