timestamp,position,position_conf,role,role_conf,state,state_conf,pose_pair
5330.5,back,0.585579202432718,athlete1,0.4379047300020189,closed_guard2,0.953140238254834,True
5331.0,open_guard,0.40938118762201375,none,0.39422440272291803,open_guard2,0.4632665156261939,True
5331.5,open_guard,0.5664795816967442,none,0.7710307190074072,open_guard2,0.9596233801810322,True
5332.0,back,0.8321926404617207,none,0.7771072257290336,closed_guard2,0.5480194034987719,True
5332.5,closed_guard,0.9697684208414531,athlete1,0.8845739861892665,closed_guard1,0.4799449123650815,True
5333.0,5050_guard,0.39447373355270576,none,0.6943340400877521,closed_guard2,0.5944302455226513,True
5333.5,5050_guard,0.33435654723611036,none,0.5598972282992368,open_guard2,0.44269023068047064,True
5334.0,takedown,0.3996308634574363,none,0.7537254451459217,takedown1,0.6180172680191371,True
5334.5,back,0.981603756488678,none,0.5484373919195581,back2,0.7256368255421581,True
5335.0,back,0.7910258080919514,none,0.5226952924388584,back2,0.3911904219258557,True
5335.5,open_guard,0.9997661140943276,athlete2,0.9999306559743165,open_guard2,0.5425324167943559,True
5336.0,open_guard,0.9157863186350331,athlete2,0.987223324036901,open_guard2,0.9986582356172431,True
5336.5,standing,0.8357971907230543,athlete1,0.5123961786351762,standing,0.766861923516052,True
5337.0,open_guard,0.7679121283141057,athlete2,0.9933988483322199,open_guard2,0.9385626902701754,True
5337.5,open_guard,0.9046764833372364,athlete2,0.8505270633259276,open_guard2,0.9254381977219939,True
5338.0,takedown,0.8535950707038326,athlete2,0.5661739409484365,open_guard2,0.6236483751210866,True
5338.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5339.0,open_guard,0.8977132279946114,athlete2,0.9951017373735264,open_guard2,0.96884573504877,True
5339.5,open_guard,0.9235514127524054,athlete1,0.5663667582730777,open_guard2,0.9061868451293846,True
5340.0,back,0.9765461236490693,none,0.6613454509005858,back1,0.9940462922824964,True
5340.5,back,0.5431919784720757,none,0.8247853555121435,back2,0.31143096954197313,True
5341.0,takedown,0.522307577057647,athlete1,0.6279630233870764,takedown2,0.3776139166181258,True
5341.5,back,0.9708990354838013,athlete2,0.6040750411133285,back2,0.6027628096170812,True
5342.0,takedown,0.482366072520386,athlete1,0.5350611817615738,back2,0.4451316935494117,True
5342.5,takedown,0.5527356159168131,athlete2,0.9734507571625967,open_guard2,0.9923093831099792,True
5343.0,back,0.7122593108671392,athlete2,0.598609027800138,back1,0.33025365963136166,True
5343.5,standing,0.9891555802732219,none,0.5708321442924776,standing,0.868864007396204,True
5344.0,back,0.2788648998743324,athlete2,0.5385609047265641,back2,0.32974149782935064,True
5344.5,standing,0.9494109901362103,none,0.6472417422074577,standing,0.5100929945876019,True
5345.0,standing,0.5504841124828375,none,0.47745690282437453,takedown2,0.862328756992438,True
5345.5,takedown,0.619442673476169,none,0.48455751898719,takedown2,0.9649913552102999,True
5346.0,5050_guard,0.9735137709071058,none,0.5518426211388453,5050_guard,0.9653334870013558,True
5346.5,5050_guard,0.707256466990193,none,0.6785428185134864,back2,0.4884178668092041,True
5347.0,5050_guard,0.7095406182198964,none,0.49323463895691205,5050_guard,0.4762569494108981,True
5347.5,back,0.8225519716843918,athlete2,0.6435379907631529,back2,0.6236408151905632,True
5348.0,back,0.4609269812070897,athlete2,0.4183013644174626,back2,0.34096636315044987,True
5348.5,5050_guard,0.8351386229816696,none,0.6830882194324139,5050_guard,0.6580431164027728,True
5349.0,5050_guard,0.6100332389507162,athlete1,0.6532013063524379,mount1,0.4876744333890293,True
5349.5,back,0.9998166784787764,none,0.5370566507805203,back1,0.4999041906092634,True
5350.0,turtle,0.6402309636984329,athlete2,0.6361276757316949,5050_guard,0.31055181508223867,True
5350.5,back,0.5467703499292457,athlete2,0.6924393104797676,open_guard2,0.8470064560172006,True
5351.0,5050_guard,0.4453807330928021,none,0.8188410810993889,back1,0.8703729426989019,True
5351.5,open_guard,0.7902058225879142,athlete2,0.7651794737198498,open_guard2,0.986632773854077,True
5352.0,5050_guard,0.8561313454981812,none,0.5022189903095905,5050_guard,0.7213323101990562,True
5352.5,5050_guard,0.5148014530116775,none,0.423352018573418,side_control1,0.44627033318357884,True
5353.0,back,0.5291638043216915,athlete2,0.5055630142726691,back2,0.3727514004102741,True
5353.5,back,0.6800882461055727,none,0.7348237967688374,back2,0.4375521207061758,True
5354.0,5050_guard,0.4408674432831465,athlete1,0.5908867669084357,back1,0.6098203471913094,True
5354.5,back,0.9500664207450399,none,0.6920656008883413,back1,0.9054121027915887,True
5355.0,open_guard,0.6709519984825119,athlete1,0.6903114812245454,open_guard2,0.9166736376503546,True
5355.5,5050_guard,0.9753597302344031,none,0.7354383550184007,open_guard2,0.48553647990274335,True
5356.0,mount,0.4831577627853265,athlete1,0.6777640450464913,mount1,0.7361019198233324,True
5356.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5357.0,open_guard,0.9344085458326505,none,0.7284815377332776,open_guard2,0.9841878845083252,True
5357.5,open_guard,0.9786482671080728,athlete2,0.636772449557962,open_guard2,0.9992011267657608,True
5358.0,open_guard,0.7345702522125607,athlete2,0.5049733109690233,open_guard2,0.7697727576508002,True
5358.5,open_guard,0.6908941995024749,athlete2,0.9641999492610105,open_guard2,0.9990485874281749,True
5359.0,open_guard,0.5531556427566008,none,0.6657877909161569,mount1,0.6102588743328834,True
5359.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5360.0,back,0.9480427324513306,athlete2,0.4137884640997105,back2,0.5193444854110291,True
5360.5,takedown,0.48323516928161364,none,0.8977510223964048,takedown2,0.6025219633582422,True
5361.0,open_guard,0.2700277234953997,athlete2,0.6936448689136169,takedown1,0.33193714289873427,True
5361.5,5050_guard,0.3759495695188181,none,0.7172197225802609,5050_guard,0.5152141743585754,True
5362.0,takedown,0.5993402621821662,none,0.7807318766451288,takedown1,0.40382390588202616,True
5362.5,takedown,0.40910873728504615,none,0.805104814753154,standing,0.4269065707914693,True
5363.0,side_control,0.39507044981665596,athlete2,0.3901322468588335,side_control1,0.44510998616482583,True
5363.5,5050_guard,0.5091010328315894,none,0.7820476645575625,5050_guard,0.6591549943930863,True
5364.0,5050_guard,0.49503798290880974,none,0.8698853618726711,5050_guard,0.5956075464738658,True
5364.5,back,0.9157968580210417,none,0.9410211525506805,back1,0.7768178572114833,True
5365.0,5050_guard,0.6358166624550887,none,0.8762163343785747,5050_guard,0.5899980386952175,True
5365.5,takedown,0.510934986980476,athlete2,0.7665717110768479,open_guard2,0.9030606530378399,True
5366.0,back,0.6438552343256061,athlete2,0.9209291406290988,back2,0.955587540858945,True
5366.5,open_guard,0.5769305566408176,athlete2,0.9404615079830516,open_guard2,0.8834388159793064,True
5367.0,open_guard,0.7767940662246777,athlete2,0.9574706279450275,open_guard2,0.912656282032718,True
5367.5,open_guard,0.9666939895414536,athlete2,0.9905924767913897,open_guard2,0.9987845761321358,True
5368.0,open_guard,0.6572285100060915,athlete2,0.9294192252226912,open_guard2,0.9747806430881049,True
5368.5,back,0.9550271159773333,none,0.4923278924131,back1,0.4633122037777206,True
5369.0,back,0.680911773752449,athlete1,0.8148021800249321,mount1,0.49794838380691514,True
5369.5,turtle,0.8236248900903994,athlete1,0.7195353959068858,mount1,0.47493187788744323,True
5370.0,back,0.9366946793451164,none,0.8725192176570478,back2,0.8976978578822808,True
5370.5,open_guard,0.45224035966251935,none,0.8009168519773282,5050_guard,0.45763153010192786,True
5371.0,standing,0.859223074787646,athlete2,0.7377359308135634,standing,0.6423910613725943,True
5371.5,takedown,0.514286100867931,none,0.9547842726780286,takedown2,0.2896699372441802,True
5372.0,takedown,0.5853608680372224,none,0.9383400324841535,back1,0.32683435113763665,True
5372.5,back,0.44898830735750034,none,0.6628087410614322,5050_guard,0.38480724777797237,True
5373.0,takedown,0.47524220955939755,none,0.7000937171417353,takedown1,0.2991953584841246,True
5373.5,back,0.49330511997313325,athlete1,0.6291326015649712,back1,0.6187723624982467,True
5374.0,standing,0.9694742938724049,athlete2,0.5680077649260122,standing,0.5349248798915636,True
5374.5,standing,0.794311011355609,athlete2,0.5118955534578644,open_guard2,0.695034357710439,True
5375.0,standing,0.7868833165696703,athlete2,0.7027539874488563,open_guard2,0.5065136045012263,True
5375.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5376.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5376.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5377.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5377.5,back,0.5312280764206747,athlete2,0.9894708751277951,back2,0.648662372273978,True
5378.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5378.5,back,0.720014070263405,athlete2,0.8865273648374853,back2,0.36853372709068066,True
5379.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5379.5,back,0.9593383783851408,athlete2,0.4022956632507986,mount1,0.4926835128060515,True
5380.0,back,0.6381109721860189,none,0.6311562379045651,half_guard2,0.5588379595779066,True
5380.5,half_guard,0.4764369864643173,athlete2,0.5397134785429917,half_guard2,0.539913239830659,True
5381.0,back,0.5196451718129731,none,0.6232001952233838,half_guard2,0.24671437776440494,True
5381.5,back,0.9746443833570626,athlete2,0.846829117591357,mount2,0.4929032781286569,True
5382.0,5050_guard,0.5577021790903827,athlete1,0.36003785177161257,half_guard2,0.6269810486958969,True
5382.5,back,0.620897902237602,none,0.7983856067302755,takedown1,0.26095464814166347,True
5383.0,5050_guard,0.6807279179200599,athlete1,0.44772392731051824,back1,0.5607299459030893,True
5383.5,back,0.9780344581740574,athlete1,0.5185699357061483,back2,0.49471708491701777,True
5384.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5384.5,5050_guard,0.7849208233176888,none,0.45895415847864235,half_guard1,0.7115940818804076,True
5385.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5385.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5386.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5386.5,takedown,0.6988624051301762,none,0.6591243091615262,takedown2,0.7370833640277638,True
5387.0,standing,0.8379080682358083,none,0.6765597048775214,standing,0.5723280559764021,True
5387.5,standing,0.8875658456192851,none,0.7622675354049312,standing,0.7093554823381308,True
5388.0,standing,0.957679011781744,none,0.9129722622927854,standing,0.9024092495947503,True
5388.5,standing,0.9041713009381012,none,0.895849593549934,standing,0.716334861722807,True
5389.0,back,0.47267958020985695,none,0.7777369778650728,open_guard2,0.9856245716193566,True
5389.5,takedown,0.6890960151566049,none,0.7547997275784045,open_guard2,0.6275433405083471,True
5390.0,standing,0.9700284646920032,none,0.923263161881486,standing,0.9268561494399967,True
5390.5,standing,0.8796897304034921,none,0.9266137515563939,standing,0.5427250138788406,True
5391.0,takedown,0.7324267610071468,none,0.5472126703721902,takedown2,0.6498280723626899,True
5391.5,takedown,0.8868139917897645,none,0.7194555964208712,takedown2,0.645866990743722,True
5392.0,standing,0.8599708362729808,none,0.766003367452372,standing,0.6503264995356356,True
5392.5,turtle,0.6812547922197617,athlete2,0.7389743893842111,open_guard2,0.38730117570065525,True
5393.0,open_guard,0.3219627260555265,athlete2,0.7506331547979661,open_guard2,0.766934074935667,True
5393.5,takedown,0.3535280434958047,athlete1,0.3838434564513153,turtle1,0.2696265109761256,True
5394.0,takedown,0.46275454475603567,none,0.41321296976823446,turtle1,0.6408928266321666,True
5394.5,standing,0.6112632175850633,none,0.8115026842175178,takedown2,0.4777009965578062,True
5395.0,takedown,0.522253313788381,none,0.6628424466647358,takedown2,0.5999821880458401,True
5395.5,takedown,0.5895946430488332,none,0.5833666176404839,takedown2,0.4780178632225018,True
5396.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5396.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5397.0,takedown,0.5486733187420977,none,0.49151452606381574,takedown2,0.5141866936516564,True
5397.5,takedown,0.5356113727026917,none,0.6348307798797898,takedown2,0.5769794350753134,True
5398.0,takedown,0.6514356249022702,none,0.5233387937959428,takedown2,0.5214285833236382,True
5398.5,takedown,0.5237903550613477,none,0.7157765514357105,takedown2,0.31591254454350165,True
5399.0,takedown,0.5629700154395366,none,0.5869073813618436,takedown2,0.3876805212031515,True
5399.5,takedown,0.5643254863935102,none,0.5306885231662285,turtle1,0.4015427448306641,True
5400.0,takedown,0.5399129227404713,none,0.6309743726755012,turtle1,0.3729943751082382,True
5400.5,takedown,0.5188355080863112,none,0.5518114490279721,turtle1,0.37930183451594757,True
5401.0,takedown,0.5717389280364774,none,0.6219955434162946,open_guard2,0.3798234072313349,True
5401.5,takedown,0.6772495733706042,none,0.6594410477892545,takedown2,0.5255415693742956,True
5402.0,takedown,0.5783473175629686,none,0.6063152450646433,open_guard2,0.7154497819739768,True
5402.5,standing,0.6405442166076907,none,0.875633178151051,open_guard2,0.35560469296579406,True
5403.0,takedown,0.7360061004606522,none,0.4608131269440313,open_guard2,0.5610230009698646,True
5403.5,takedown,0.7097132009801179,athlete2,0.4949754903463219,open_guard2,0.6219428008139691,True
5404.0,takedown,0.5636579655153886,athlete2,0.507259442433804,open_guard2,0.7891043980125835,True
5404.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5405.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5405.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5406.0,takedown,0.5500665776666172,athlete2,0.6574208324003228,takedown2,0.4739279356464866,True
5406.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5407.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5407.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5408.0,back,0.9537136247455099,athlete2,0.9362876062022472,turtle1,0.4133904397083485,True
5408.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5409.0,turtle,0.38711610953378833,athlete1,0.617983632053066,mount1,0.527713934800187,True
5409.5,half_guard,0.3807636056835024,athlete2,0.7866471237728403,half_guard2,0.3634622597472757,True
5410.0,turtle,0.5442078059683961,athlete2,0.6610763178233853,turtle1,0.8147270338699413,True
5410.5,back,0.8514580025944175,athlete1,0.906789661945557,back1,0.873217999737438,True
5411.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5411.5,takedown,0.3406238224781327,none,0.49837314539220495,open_guard2,0.9853305265097535,True
5412.0,back,0.7557739050411371,athlete2,0.5952047054268685,back1,0.2839036624290998,True
5412.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5413.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5413.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5414.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5414.5,mount,0.8042352423859006,athlete2,0.6809534620479114,back2,0.28546828791338574,True
5415.0,back,0.9546602447051946,athlete1,0.9002347411642436,back1,0.9534652796939234,True
5415.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5416.0,mount,0.7850761831584464,athlete2,0.5988183528080624,mount1,0.29454949669860536,True
5416.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5417.0,back,0.2979816157264734,athlete2,0.5725094514467121,turtle1,0.31659339574537626,True
5417.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5418.0,standing,0.5448201643039935,athlete1,0.48326671249508785,standing,0.5349319241998585,True
5418.5,turtle,0.7057647652236273,athlete1,0.4764497293986186,takedown2,0.6315748648361704,True
5419.0,turtle,0.8667706884025091,none,0.6295260903824144,turtle1,0.8624723408206851,True
5419.5,mount,0.44534275503221865,athlete2,0.9140150516303428,turtle1,0.3036592417964659,True
5420.0,open_guard,0.4269043924496824,none,0.5528620967428968,takedown2,0.3944534684641483,True
5420.5,takedown,0.5058042945224404,none,0.8456633998616707,5050_guard,0.3013275053257637,True
5421.0,standing,0.933107378901057,none,0.8349582693925114,standing,0.9483122407765497,True
5421.5,standing,0.9785990763456138,none,0.808758461372944,standing,0.9876916908737219,True
5422.0,takedown,0.4334367502989097,none,0.6480886264789744,takedown2,0.5802580703226444,True
5422.5,takedown,0.48754059582158094,none,0.6325593474959905,takedown1,0.44218162099243213,True
5423.0,open_guard,0.3922142646966772,none,0.5133137911557913,5050_guard,0.624708761471087,True
5423.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5424.0,turtle,0.4262827711815518,athlete1,0.4298723052495712,takedown2,0.7864169234592542,True
5424.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5425.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5425.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5426.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5426.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5427.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5427.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5428.0,5050_guard,0.6254864906071387,none,0.6127943455890223,open_guard2,0.5854899530898177,True
5428.5,5050_guard,0.7513315238910719,none,0.5337785312004562,open_guard2,0.625557335717939,True
5429.0,takedown,0.5638144206155647,none,0.4883689762255009,takedown2,0.4539963645382648,True
5429.5,takedown,0.6112745708521108,none,0.7735930683458514,takedown1,0.7506419953486207,True
5430.0,open_guard,0.2949523717064669,none,0.7130856102375212,takedown2,0.589646353297616,True
5430.5,5050_guard,0.7923258017618819,none,0.8615343058460103,5050_guard,0.3650975763078339,True
5431.0,takedown,0.4140404802605621,none,0.9471000330177333,5050_guard,0.29768001433857677,True
5431.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5432.0,standing,0.3847229061742074,none,0.7804832900845701,standing,0.5702016784809764,True
5432.5,turtle,0.4113762345968203,none,0.5689986297989684,5050_guard,0.37080684823978627,True
5433.0,standing,0.9483598044111564,none,0.8337827447485037,standing,0.9134477030913465,True
5433.5,back,0.7270561915976484,athlete2,0.6535634107694283,back2,0.9438035159866962,True
5434.0,back,0.44303825228080834,athlete1,0.3799046611809447,back1,0.8699421494611251,True
5434.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5435.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5435.5,5050_guard,0.5902094932968756,none,0.6501243395261944,5050_guard,0.41696888889296607,True
5436.0,open_guard,0.44371537613334144,athlete2,0.8927838941866384,open_guard2,0.8187246859539143,True
5436.5,open_guard,0.9295829595327566,athlete2,0.9962268661477166,open_guard2,0.9991519354667407,True
5437.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5437.5,turtle,0.8117513554640678,athlete2,0.4220287011557711,turtle1,0.4514065806627104,True
5438.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5438.5,5050_guard,0.8171940308383924,athlete2,0.7790833654948602,open_guard2,0.6987143886514285,True
5439.0,closed_guard,0.3581227483092059,athlete2,0.8126783569846048,open_guard2,0.35568393792123476,True
5439.5,back,0.4456711715189751,none,0.6503945973183727,back1,0.24955406363859756,True
5440.0,standing,0.9798160439789402,none,0.9362082407933845,standing,0.9829048568092333,True
5440.5,standing,0.9218921096949041,none,0.922739731003326,standing,0.9279601142020749,True
5441.0,takedown,0.46595541120524153,none,0.9148876670680296,back1,0.322395952475912,True
5441.5,standing,0.9852460006408184,none,0.9394415897588198,standing,0.9925566676419175,True
5442.0,standing,0.9071203680907756,none,0.9249495724920311,standing,0.938574340092719,True
5442.5,5050_guard,0.6331583704548154,none,0.8393060814250308,back2,0.6323529298981845,True
5443.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5443.5,back,0.46081980015638174,none,0.5558715612446171,5050_guard,0.36538539104112444,True
5444.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5444.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5445.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5445.5,takedown,0.7068476020932067,none,0.715909489579932,takedown1,0.6579483731862715,True
5446.0,open_guard,0.7949385991606733,none,0.5222503805347569,open_guard2,0.3557672680125655,True
5446.5,takedown,0.31679744137205257,none,0.7917044251253346,back2,0.4507970343050536,True
5447.0,standing,0.890250089948044,none,0.8839164915644117,standing,0.8687718827698354,True
5447.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5448.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5448.5,unknown,0.0,unknown,0.0,unknown,0.0,False
5449.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5449.5,takedown,0.518642332954556,none,0.44894479708346674,takedown2,0.3150288540474766,True
5450.0,takedown,0.6428541385330401,none,0.5660991787336671,takedown1,0.5521650719186817,True
5450.5,takedown,0.641843234130269,none,0.4458486991909809,takedown1,0.6638425785914956,True
5451.0,standing,0.5841465600746323,none,0.7331477476240641,standing,0.5119116609046231,True
5451.5,open_guard,0.43986788252977493,athlete2,0.4880149155772235,takedown2,0.7460479243045387,True
5452.0,open_guard,0.520967373017072,athlete1,0.5342596151079421,open_guard1,0.30404989103746943,True
5452.5,5050_guard,0.8016777863244429,none,0.6389479093423358,5050_guard,0.5829841967244043,True
5453.0,unknown,0.0,unknown,0.0,unknown,0.0,False
5453.5,open_guard,0.6866400429855896,athlete2,0.9213956983929974,open_guard2,0.9252979064889814,True
5454.0,mount,0.9177836050880724,athlete2,0.99999999697108,back2,0.5562983401391771,True
5454.5,open_guard,0.9689591595068623,athlete2,0.9999904847221419,back2,0.48962811596211686,True
5455.0,open_guard,0.6934956798762134,athlete2,0.9998633438374644,open_guard2,0.898811095390872,True
5455.5,mount,0.9994259230290754,athlete2,0.9999999999995313,mount2,0.906821509314914,True
5456.0,mount,0.9065972020632129,athlete2,0.999999962935459,back2,0.9885856797192071,True
5456.5,unknown,0.0,unknown,0.0,unknown,0.0,False
